unix,date,symbol,open,high,low,close,Volume BNB,Volume USDT,tradecount
1624870200000,2021-06-28T08:50:00Z,BNB/USDT,293.82,294.89,293.75,294.72,2118.0603,623520.822188,831
1624870140000,2021-06-28T08:49:00Z,BNB/USDT,293.23,294.11,293.22,293.82,1933.3255,568021.301252,669
1624870080000,2021-06-28T08:48:00Z,BNB/USDT,292.54,293.37,292.51,293.22,1809.2319,530181.403492,507
1624870020000,2021-06-28T08:47:00Z,BNB/USDT,292.87,292.96,292.41,292.5,1310.4652,383508.166738,361
1624869960000,2021-06-28T08:46:00Z,BNB/USDT,292.8,293,292.75,292.87,1450.8901,425001.249891,402
1624869900000,2021-06-28T08:45:00Z,BNB/USDT,292.96,293,292.76,292.78,623.6413,182653.648124,282
1624869840000,2021-06-28T08:44:00Z,BNB/USDT,292.94,293,292.66,292.96,889.5583,260534.516921,328
1624869780000,2021-06-28T08:43:00Z,BNB/USDT,292.93,293,292.71,292.99,2560.6132,750191.147844,508
1624869720000,2021-06-28T08:42:00Z,BNB/USDT,292.95,293,292.77,292.94,1289.1319,377687.337381,357
1624869660000,2021-06-28T08:41:00Z,BNB/USDT,292.98,293,292.69,292.92,523.1721,153223.266755,324
1624869600000,2021-06-28T08:40:00Z,BNB/USDT,292.75,293,292.7,292.99,740.0665,216785.422547,321
1624869540000,2021-06-28T08:39:00Z,BNB/USDT,292.96,292.98,292.74,292.8,517.1702,151465.766856,257
1624869480000,2021-06-28T08:38:00Z,BNB/USDT,292.78,293.13,292.78,292.96,616.3129,180560.515374,336
1624869420000,2021-06-28T08:37:00Z,BNB/USDT,293,293.23,292.71,292.78,919.2003,269246.673339,356
1624869360000,2021-06-28T08:36:00Z,BNB/USDT,293.13,293.26,292.96,293,936.4185,274453.819224,319
1624869300000,2021-06-28T08:35:00Z,BNB/USDT,292.8,293.26,292.76,293.1,1176.8274,344799.502533,519
1624869240000,2021-06-28T08:34:00Z,BNB/USDT,292.53,292.82,292.44,292.8,1252.4075,366528.328108,453
1624869180000,2021-06-28T08:33:00Z,BNB/USDT,292.56,292.78,292.43,292.49,887.8207,259779.970821,483
1624869120000,2021-06-28T08:32:00Z,BNB/USDT,292.66,292.84,292.43,292.56,1305.7544,382125.336544,471
1624869060000,2021-06-28T08:31:00Z,BNB/USDT,292.66,292.97,292.36,292.67,1619.5153,473958.518855,614
1624869000000,2021-06-28T08:30:00Z,BNB/USDT,292.58,293.17,292.55,292.67,1763.212,516366.43368,672
1624868940000,2021-06-28T08:29:00Z,BNB/USDT,293.11,293.12,292.5,292.57,1310.3006,383557.320914,553
1624868880000,2021-06-28T08:28:00Z,BNB/USDT,292.95,293.31,292.81,293.13,2772.1281,812355.713429,519
1624868820000,2021-06-28T08:27:00Z,BNB/USDT,293.33,293.53,292.72,292.96,2563.6382,751511.736724,700
1624868760000,2021-06-28T08:26:00Z,BNB/USDT,293.72,293.72,292.66,293.31,5152.9428,1510188.953875,1299
1624868700000,2021-06-28T08:25:00Z,BNB/USDT,293.87,294.16,293.55,293.73,1483.3195,435869.260922,558
1624868640000,2021-06-28T08:24:00Z,BNB/USDT,293.98,293.98,293.55,293.88,1320.3573,387753.922461,547
1624868580000,2021-06-28T08:23:00Z,BNB/USDT,294.09,294.16,293.7,294.02,2212.1724,650322.525142,763
1624868520000,2021-06-28T08:22:00Z,BNB/USDT,294.4,295,294.03,294.08,1660.7277,489034.938897,687
1624868460000,2021-06-28T08:21:00Z,BNB/USDT,294.96,295.17,294.36,294.38,1123.0264,331032.761548,515
1624868400000,2021-06-28T08:20:00Z,BNB/USDT,294.6,295.41,294.6,294.93,1658.7522,489595.409186,758
1624868340000,2021-06-28T08:19:00Z,BNB/USDT,295.96,295.98,294.25,294.59,2313.8527,682371.198698,989
1624868280000,2021-06-28T08:18:00Z,BNB/USDT,295.5,296.22,295.4,295.91,1352.9666,400377.847093,663
1624868220000,2021-06-28T08:17:00Z,BNB/USDT,295.38,296.37,295.34,295.53,2760.0457,816648.221299,1421
1624868160000,2021-06-28T08:16:00Z,BNB/USDT,294.95,296,294.88,295.35,4521.0656,1336478.211161,1548
1624868100000,2021-06-28T08:15:00Z,BNB/USDT,294.07,295.14,293.92,294.95,3643.7254,1073757.797761,1338
1624868040000,2021-06-28T08:14:00Z,BNB/USDT,293.43,294.13,293.41,294.05,1550.191,455496.183252,629
1624867980000,2021-06-28T08:13:00Z,BNB/USDT,293.48,293.66,293.38,293.43,974.7906,286113.621906,342
1624867920000,2021-06-28T08:12:00Z,BNB/USDT,293.32,293.63,293.31,293.52,1244.3129,365176.618426,389
1624867860000,2021-06-28T08:11:00Z,BNB/USDT,293.1,293.39,293.05,293.36,905.2022,265465.877633,339
1624867800000,2021-06-28T08:10:00Z,BNB/USDT,293.34,293.51,293,293.1,1086.8623,318611.088034,455
1624867740000,2021-06-28T08:09:00Z,BNB/USDT,293.5,293.55,293.32,293.35,723.5393,212310.352756,335
1624867680000,2021-06-28T08:08:00Z,BNB/USDT,293.64,293.74,293.26,293.49,1237.2611,363105.261819,537
1624867620000,2021-06-28T08:07:00Z,BNB/USDT,293.1,293.98,293.08,293.63,1762.3723,517383.60653,571
1624867560000,2021-06-28T08:06:00Z,BNB/USDT,293.19,293.3,293.01,293.1,925.3951,271273.131766,459
1624867500000,2021-06-28T08:05:00Z,BNB/USDT,292.86,293.24,292.73,293.2,1337.319,391894.96069,606
1624867440000,2021-06-28T08:04:00Z,BNB/USDT,293.24,293.3,292.54,292.89,2891.6855,847038.442964,875
1624867380000,2021-06-28T08:03:00Z,BNB/USDT,293.01,293.32,292.94,293.23,1618.3345,474460.249296,630
1624867320000,2021-06-28T08:02:00Z,BNB/USDT,293.16,293.5,292.01,293.01,3372.396,986713.568018,1264
1624867260000,2021-06-28T08:01:00Z,BNB/USDT,294.14,294.26,292.82,293.15,3242.0885,951191.476289,1176
1624867200000,2021-06-28T08:00:00Z,BNB/USDT,294.48,294.76,294.15,294.15,1397.3109,411536.795957,535
1624867140000,2021-06-28T07:59:00Z,BNB/USDT,293.95,294.5,293.93,294.45,1203.6314,354095.553393,484
1624867080000,2021-06-28T07:58:00Z,BNB/USDT,293.83,294.34,293.6,293.95,1511.6011,444447.117239,534
1624867020000,2021-06-28T07:57:00Z,BNB/USDT,294.4,294.55,293.49,293.83,2598.1911,763869.442101,777
1624866960000,2021-06-28T07:56:00Z,BNB/USDT,294.57,294.73,294.32,294.42,1121.7563,330383.98396,431
1624866900000,2021-06-28T07:55:00Z,BNB/USDT,294.17,294.75,294.1,294.54,2054.2401,604913.75341700006,671
1624866840000,2021-06-28T07:54:00Z,BNB/USDT,293.69,294.24,293.36,294.17,2038.2691,598571.84651,818
1624866780000,2021-06-28T07:53:00Z,BNB/USDT,294.29,294.39,293.59,293.67,1286.7758,378311.507751,600
1624866720000,2021-06-28T07:52:00Z,BNB/USDT,294.44,294.49,293.78,294.32,2703.8632,795247.229,1007
1624866660000,2021-06-28T07:51:00Z,BNB/USDT,294.72,294.92,294.4,294.41,1746.2236,514369.090406,833
1624866600000,2021-06-28T07:50:00Z,BNB/USDT,295.5,295.61,294.66,294.73,3681.2694,1086073.941599,1020
1624866540000,2021-06-28T07:49:00Z,BNB/USDT,295.24,295.66,295.13,295.51,4820.0369,1424047.681838,948
1624866480000,2021-06-28T07:48:00Z,BNB/USDT,295.67,295.67,295,295.22,3168.2416,935226.862651,1833
1624866420000,2021-06-28T07:47:00Z,BNB/USDT,295.54,296.13,295,295.67,3777.0853,1116209.664213,1452
1624866360000,2021-06-28T07:46:00Z,BNB/USDT,295.6,295.88,295.34,295.56,4602.4685,1360448.461426,1451
1624866300000,2021-06-28T07:45:00Z,BNB/USDT,294.67,295.61,294.66,295.59,5395.6159,1592460.252493,1806
1624866240000,2021-06-28T07:44:00Z,BNB/USDT,294.59,295,294.31,294.67,4626.7409,1363327.249209,1214
1624866180000,2021-06-28T07:43:00Z,BNB/USDT,293.61,295,293.5,294.62,9897.011,2915924.308143,3127
1624866120000,2021-06-28T07:42:00Z,BNB/USDT,293.37,293.8,293.31,293.61,662.3931,194434.923176,456
1624866060000,2021-06-28T07:41:00Z,BNB/USDT,293.44,293.61,293.08,293.37,1958.8128,574568.831937,615
1624866000000,2021-06-28T07:40:00Z,BNB/USDT,293.97,293.97,293,293.48,2222.1879,651884.876832,1306
1624865940000,2021-06-28T07:39:00Z,BNB/USDT,293.95,294.12,293.68,293.97,3031.7056,891116.412331,1747
1624865880000,2021-06-28T07:38:00Z,BNB/USDT,293.19,293.99,292.98,293.96,3753.0625,1101891.678703,1974
1624865820000,2021-06-28T07:37:00Z,BNB/USDT,292.36,293.39,292.35,293.19,3031.759,887970.042921,1533
1624865760000,2021-06-28T07:36:00Z,BNB/USDT,291.88,292.54,291.86,292.35,3212.791,939264.252008,720
1624865700000,2021-06-28T07:35:00Z,BNB/USDT,292.48,292.62,291.81,291.81,3713.4795,1084958.286411,1024
1624865640000,2021-06-28T07:34:00Z,BNB/USDT,292.45,292.56,292.16,292.47,1016.8785,297305.160019,578
1624865580000,2021-06-28T07:33:00Z,BNB/USDT,292.71,292.89,292.14,292.46,1613.1106,471836.909162,1092
1624865520000,2021-06-28T07:32:00Z,BNB/USDT,291.62,292.88,291.55,292.7,8141.8261,2379116.086173,2821
1624865460000,2021-06-28T07:31:00Z,BNB/USDT,291.2,291.96,291.2,291.6,4479.4648,1306185.140023,1189
1624865400000,2021-06-28T07:30:00Z,BNB/USDT,290.68,291.31,290.67,291.19,2385.3865,694157.594533,631
1624865340000,2021-06-28T07:29:00Z,BNB/USDT,290.43,290.78,290.4,290.68,1532.6744,445381.795639,375
1624865280000,2021-06-28T07:28:00Z,BNB/USDT,290.47,290.79,290.35,290.43,1068.0443,310381.115932,411
1624865220000,2021-06-28T07:27:00Z,BNB/USDT,290.3,290.86,290.3,290.51,2009.1242,583695.028595,467
1624865160000,2021-06-28T07:26:00Z,BNB/USDT,290.16,290.39,290.16,290.3,761.3333,221007.97105,285
1624865100000,2021-06-28T07:25:00Z,BNB/USDT,289.95,290.48,289.95,290.34,868.7294,252099.839958,427
1624865040000,2021-06-28T07:24:00Z,BNB/USDT,289.79,290.19,289.74,289.95,851.1385,246808.551264,371
1624864980000,2021-06-28T07:23:00Z,BNB/USDT,290.25,290.59,289.78,289.79,887.6836,257551.154884,463
1624864920000,2021-06-28T07:22:00Z,BNB/USDT,290.47,290.59,289.66,290.28,2256.4976,654550.96853,959
1624864860000,2021-06-28T07:21:00Z,BNB/USDT,291.1,291.36,290.46,290.47,2257.9913,657202.030467,954
1624864800000,2021-06-28T07:20:00Z,BNB/USDT,290.83,291.1,290.35,291.1,3504.7692,1019500.204479,761
1624864740000,2021-06-28T07:19:00Z,BNB/USDT,290.66,291,290.32,290.83,2770.0015,804914.36333,792
1624864680000,2021-06-28T07:18:00Z,BNB/USDT,290.3,290.83,290.3,290.65,2737.473,795437.32526,960
1624864620000,2021-06-28T07:17:00Z,BNB/USDT,289.79,290.5,289.71,290.31,2176.3931,631675.137107,905
1624864560000,2021-06-28T07:16:00Z,BNB/USDT,289.54,290.1,289.51,289.75,1737.497,503716.849069,763
1624864500000,2021-06-28T07:15:00Z,BNB/USDT,288.85,289.91,288.83,289.54,3964.1533,1147554.908456,1187
1624864440000,2021-06-28T07:14:00Z,BNB/USDT,288.47,288.87,288.38,288.84,2243.1323,647679.675139,488
1624864380000,2021-06-28T07:13:00Z,BNB/USDT,288.41,288.59,288.06,288.43,1360.5336,392343.84917,532
1624864320000,2021-06-28T07:12:00Z,BNB/USDT,287.76,288.52,287.6,288.36,2030.8076,584902.413811,919
1624864260000,2021-06-28T07:11:00Z,BNB/USDT,287.2,288,287.2,287.76,1313.2761,377958.869842,439
1624864200000,2021-06-28T07:10:00Z,BNB/USDT,287.41,287.46,286.84,287.18,638.6385,183344.111682,311
1624864140000,2021-06-28T07:09:00Z,BNB/USDT,287.29,287.65,287.29,287.39,631.0243,181392.46149,267
1624864080000,2021-06-28T07:08:00Z,BNB/USDT,286.83,287.39,286.83,287.3,270.1416,77563.519686,151
1624864020000,2021-06-28T07:07:00Z,BNB/USDT,287.26,287.31,286.75,286.8,948.2445,272200.742212,374
1624863960000,2021-06-28T07:06:00Z,BNB/USDT,287.32,287.38,287.15,287.26,204.1573,58643.361265,174
1624863900000,2021-06-28T07:05:00Z,BNB/USDT,287.28,287.47,287.2,287.32,239.7682,68896.858456,161
1624863840000,2021-06-28T07:04:00Z,BNB/USDT,287.26,287.48,287.25,287.28,169.537,48717.765079,164
1624863780000,2021-06-28T07:03:00Z,BNB/USDT,287.64,287.64,287.21,287.27,677.6191,194725.225196,261
1624863720000,2021-06-28T07:02:00Z,BNB/USDT,287.84,287.95,287.64,287.68,258.2283,74327.060248,202
1624863660000,2021-06-28T07:01:00Z,BNB/USDT,287.6,288,287.6,287.86,2032.6915,584983.400512,365
1624863600000,2021-06-28T07:00:00Z,BNB/USDT,287.53,287.6,287.49,287.6,427.7726,123019.277762,189
1624863540000,2021-06-28T06:59:00Z,BNB/USDT,287.62,287.69,287.42,287.52,632.9238,182004.635468,257
1624863480000,2021-06-28T06:58:00Z,BNB/USDT,287.47,287.79,287.39,287.62,471.0932,135519.975802,205
1624863420000,2021-06-28T06:57:00Z,BNB/USDT,287.18,287.53,287.09,287.46,301.7233,86693.642698,170
1624863360000,2021-06-28T06:56:00Z,BNB/USDT,287.24,287.35,287.02,287.2,754.9475,216787.812885,227
1624863300000,2021-06-28T06:55:00Z,BNB/USDT,287.44,287.49,287.24,287.24,248.8969,71527.977865,163
1624863240000,2021-06-28T06:54:00Z,BNB/USDT,287.27,287.55,287.19,287.44,276.2991,79394.805913,167
1624863180000,2021-06-28T06:53:00Z,BNB/USDT,287.55,287.65,287.2,287.26,987.043,283677.791542,320
1624863120000,2021-06-28T06:52:00Z,BNB/USDT,287.19,287.6,287.16,287.55,423.866,121785.68622,209
1624863060000,2021-06-28T06:51:00Z,BNB/USDT,287.16,287.24,287.08,287.2,471.7861,135481.551059,188
1624863000000,2021-06-28T06:50:00Z,BNB/USDT,286.89,287.29,286.89,287.17,572.118,164250.631945,230
1624862940000,2021-06-28T06:49:00Z,BNB/USDT,286.77,286.9,286.66,286.89,335.1117,96111.280482,163
1624862880000,2021-06-28T06:48:00Z,BNB/USDT,287.12,287.18,286.62,286.77,785.4161,225269.403103,385
1624862820000,2021-06-28T06:47:00Z,BNB/USDT,286.45,287.19,286.45,287.13,1196.1763,343184.038161,496
1624862760000,2021-06-28T06:46:00Z,BNB/USDT,286.22,286.61,286.22,286.45,440.2644,126109.509499,269
1624862700000,2021-06-28T06:45:00Z,BNB/USDT,286.31,286.35,286.07,286.21,537.2922,153755.993779,330
1624862640000,2021-06-28T06:44:00Z,BNB/USDT,286.26,286.54,286.22,286.32,439.9286,125981.722502,226
1624862580000,2021-06-28T06:43:00Z,BNB/USDT,286.84,286.84,286.13,286.26,2330.6445,667594.201436,624
1624862520000,2021-06-28T06:42:00Z,BNB/USDT,286.94,286.99,286.68,286.83,779.0483,223450.573806,334
1624862460000,2021-06-28T06:41:00Z,BNB/USDT,286.9,287.03,286.89,286.93,195.8939,56212.510256,162
1624862400000,2021-06-28T06:40:00Z,BNB/USDT,286.88,287.05,286.8,286.89,480.8156,137954.908808,231
1624862340000,2021-06-28T06:39:00Z,BNB/USDT,286.59,286.94,286.59,286.91,479.7208,137583.361072,247
1624862280000,2021-06-28T06:38:00Z,BNB/USDT,286.79,287.02,286.53,286.58,811.0267,232565.403153,330
1624862220000,2021-06-28T06:37:00Z,BNB/USDT,286.98,287.06,286.76,286.78,494.7361,141929.655795,249
1624862160000,2021-06-28T06:36:00Z,BNB/USDT,287.55,287.64,286.91,286.98,717.6774,206114.909724,319
1624862100000,2021-06-28T06:35:00Z,BNB/USDT,287.28,287.79,287.28,287.53,1049.2564,301793.968305,262
1624862040000,2021-06-28T06:34:00Z,BNB/USDT,287.44,287.53,287.26,287.28,703.2392,202124.465332,299
1624861980000,2021-06-28T06:33:00Z,BNB/USDT,287.26,287.48,287.16,287.42,552.4359,158725.947664,244
1624861920000,2021-06-28T06:32:00Z,BNB/USDT,287.3,287.47,287.13,287.3,936.8288,269154.991222,325
1624861860000,2021-06-28T06:31:00Z,BNB/USDT,287.19,287.46,286.69,287.34,2003.8848,575289.917598,548
1624861800000,2021-06-28T06:30:00Z,BNB/USDT,287.42,287.74,287.18,287.18,483.182,138937.81371,291
1624861740000,2021-06-28T06:29:00Z,BNB/USDT,287.1,287.56,287.1,287.36,358.9696,103159.479516,197
1624861680000,2021-06-28T06:28:00Z,BNB/USDT,287.51,287.68,286.92,287.13,1679.666,482511.267134,756
1624861620000,2021-06-28T06:27:00Z,BNB/USDT,287.35,287.72,287.27,287.5,552.86,158965.853381,382
1624861560000,2021-06-28T06:26:00Z,BNB/USDT,287.7,288,287.21,287.36,2991.9387,861151.706528,767
1624861500000,2021-06-28T06:25:00Z,BNB/USDT,288.21,288.21,287.43,287.68,1415.3225,407242.464656,611
1624861440000,2021-06-28T06:24:00Z,BNB/USDT,288.34,288.5,288.01,288.21,1072.9254,309263.729226,454
1624861380000,2021-06-28T06:23:00Z,BNB/USDT,288.84,288.9,288.27,288.35,946.8567,273332.722941,390
1624861320000,2021-06-28T06:22:00Z,BNB/USDT,288.82,289,288.69,288.84,487.9298,140955.084225,264
1624861260000,2021-06-28T06:21:00Z,BNB/USDT,288.87,288.95,288.77,288.83,472.3651,136443.058347,257
1624861200000,2021-06-28T06:20:00Z,BNB/USDT,289.54,289.66,288.83,288.91,2246.0004,649630.747932,698
1624861140000,2021-06-28T06:19:00Z,BNB/USDT,290.02,290.02,289.53,289.53,1038.898,301034.612541,501
1624861080000,2021-06-28T06:18:00Z,BNB/USDT,289.47,290.22,289.22,290.01,5149.6702,1492344.969656,1749
1624861020000,2021-06-28T06:17:00Z,BNB/USDT,288.91,289.5,288.9,289.4,2686.0934,776782.291443,1038
1624860960000,2021-06-28T06:16:00Z,BNB/USDT,288.45,288.98,288.45,288.91,657.4988,189841.581678,441
1624860900000,2021-06-28T06:15:00Z,BNB/USDT,288.65,288.84,288.26,288.46,2653.5329,765612.730898,643
1624860840000,2021-06-28T06:14:00Z,BNB/USDT,288.14,288.67,288.1,288.65,1259.7942,363395.179686,582
1624860780000,2021-06-28T06:13:00Z,BNB/USDT,287.97,288.19,287.72,288.13,818.0872,235618.686871,385
1624860720000,2021-06-28T06:12:00Z,BNB/USDT,288.14,288.2,287.89,287.97,494.9784,142586.047938,258
1624860660000,2021-06-28T06:11:00Z,BNB/USDT,287.92,288.2,287.91,288.15,541.2038,155926.875854,282
1624860600000,2021-06-28T06:10:00Z,BNB/USDT,288.12,288.12,287.82,287.92,425.3978,122491.381293,318
1624860540000,2021-06-28T06:09:00Z,BNB/USDT,288.03,288.37,288.03,288.13,1167.4023,336458.175229,543
1624860480000,2021-06-28T06:08:00Z,BNB/USDT,287.64,288.13,287.63,288.03,1487.7866,428352.779684,686
1624860420000,2021-06-28T06:07:00Z,BNB/USDT,287.02,287.69,287,287.64,1434.2492,412242.914788,477
1624860360000,2021-06-28T06:06:00Z,BNB/USDT,287.17,287.27,286.93,287.03,443.7793,127423.482427,223
1624860300000,2021-06-28T06:05:00Z,BNB/USDT,286.77,287.34,286.76,287.17,1548.6932,444556.117905,510
1624860240000,2021-06-28T06:04:00Z,BNB/USDT,286.99,287.06,286.8,286.8,215.598,61852.118432,154
1624860180000,2021-06-28T06:03:00Z,BNB/USDT,286.82,287.05,286.82,286.99,233.7516,67080.963865,194
1624860120000,2021-06-28T06:02:00Z,BNB/USDT,286.75,286.93,286.6,286.83,513.7105,147301.625699,258
1624860060000,2021-06-28T06:01:00Z,BNB/USDT,287.24,287.27,286.68,286.8,1076.0203,308892.472084,399
1624860000000,2021-06-28T06:00:00Z,BNB/USDT,287.29,287.47,287.2,287.23,391.6166,112515.625614,250
1624859940000,2021-06-28T05:59:00Z,BNB/USDT,287.24,287.43,287.12,287.29,509.1359,146275.179682,209
1624859880000,2021-06-28T05:58:00Z,BNB/USDT,287.29,287.35,287.15,287.24,436.4697,125367.568998,232
1624859820000,2021-06-28T05:57:00Z,BNB/USDT,287.24,287.38,287.17,287.28,344.054,98835.962192,243
1624859760000,2021-06-28T05:56:00Z,BNB/USDT,287.31,287.46,287.16,287.25,456.3575,131120.475512,290
1624859700000,2021-06-28T05:55:00Z,BNB/USDT,287.21,287.4,287.17,287.31,534.7038,153616.367669,256
1624859640000,2021-06-28T05:54:00Z,BNB/USDT,287.02,287.23,286.99,287.21,656.234,188412.71224,282
1624859580000,2021-06-28T05:53:00Z,BNB/USDT,286.71,287.1,286.64,287.04,780.2158,223917.90828,287
1624859520000,2021-06-28T05:52:00Z,BNB/USDT,286.7,286.92,286.7,286.7,205.265,58875.414388,160
1624859460000,2021-06-28T05:51:00Z,BNB/USDT,286.92,286.94,286.62,286.69,648.1297,185830.119925,230
1624859400000,2021-06-28T05:50:00Z,BNB/USDT,286.94,287.17,286.75,286.91,617.1085,177116.564912,273
1624859340000,2021-06-28T05:49:00Z,BNB/USDT,286.47,286.94,286.4,286.93,311.6998,89349.190229,193
1624859280000,2021-06-28T05:48:00Z,BNB/USDT,286.33,286.57,286.26,286.47,267.6373,76660.357202,171
1624859220000,2021-06-28T05:47:00Z,BNB/USDT,286.29,286.5,286.16,286.3,394.9167,113079.615805,200
1624859160000,2021-06-28T05:46:00Z,BNB/USDT,286.1,286.3,286.08,286.3,457.918,131038.987509,219
1624859100000,2021-06-28T05:45:00Z,BNB/USDT,286.01,286.22,286.01,286.1,248.2435,71023.23033,119
1624859040000,2021-06-28T05:44:00Z,BNB/USDT,286.09,286.36,286.01,286.01,255.2799,73054.336643,198
1624858980000,2021-06-28T05:43:00Z,BNB/USDT,286.03,286.35,285.95,286.08,527.2364,150870.776986,249
1624858920000,2021-06-28T05:42:00Z,BNB/USDT,286.24,286.24,285.91,286.03,437.4717,125163.270335,174
1624858860000,2021-06-28T05:41:00Z,BNB/USDT,286.17,286.41,286.15,286.23,541.127,154917.051317,215
1624858800000,2021-06-28T05:40:00Z,BNB/USDT,286.39,286.39,285.85,286.1,2222.2359,635832.920925,397
1624858740000,2021-06-28T05:39:00Z,BNB/USDT,285.94,286.54,285.82,286.39,1205.5596,345088.359154,280
1624858680000,2021-06-28T05:38:00Z,BNB/USDT,286.51,286.55,285.88,285.93,1235.0862,353449.389436,464
1624858620000,2021-06-28T05:37:00Z,BNB/USDT,286.66,286.8,286.5,286.5,592.9187,169938.122288,244
1624858560000,2021-06-28T05:36:00Z,BNB/USDT,287.08,287.24,286.65,286.66,446.7513,128176.393994,279
1624858500000,2021-06-28T05:35:00Z,BNB/USDT,287.32,287.46,287.03,287.09,390.685,112242.846582,218
1624858440000,2021-06-28T05:34:00Z,BNB/USDT,287.45,287.53,287.12,287.32,378.0863,108642.424443,240
1624858380000,2021-06-28T05:33:00Z,BNB/USDT,287.08,287.53,287,287.45,950.1569,272919.009247,390
1624858320000,2021-06-28T05:32:00Z,BNB/USDT,287.3,287.33,287.03,287.07,393.305,112954.956823,276
1624858260000,2021-06-28T05:31:00Z,BNB/USDT,287.66,287.75,287.24,287.26,925.2386,265980.010977,365
1624858200000,2021-06-28T05:30:00Z,BNB/USDT,287.09,287.77,287.06,287.71,2901.7173,834290.93888,836
1624858140000,2021-06-28T05:29:00Z,BNB/USDT,286.98,287.2,286.85,287.08,1255.3084,360259.593941,449
1624858080000,2021-06-28T05:28:00Z,BNB/USDT,286.87,286.99,286.82,286.98,496.2116,142372.377735,274
1624858020000,2021-06-28T05:27:00Z,BNB/USDT,286.79,286.9,286.73,286.86,386.3915,110826.426763,208
1624857960000,2021-06-28T05:26:00Z,BNB/USDT,286.61,286.87,286.54,286.76,269.887,77392.742667,212
1624857900000,2021-06-28T05:25:00Z,BNB/USDT,286.56,286.8,286.47,286.62,704.4092,201937.771631,338
1624857840000,2021-06-28T05:24:00Z,BNB/USDT,286.18,286.58,286.13,286.56,297.7627,85280.748608,176
1624857780000,2021-06-28T05:23:00Z,BNB/USDT,285.88,286.23,285.85,286.18,363.7548,104043.462512,188
1624857720000,2021-06-28T05:22:00Z,BNB/USDT,285.67,286.01,285.54,285.89,851.6725,243389.757383,299
1624857660000,2021-06-28T05:21:00Z,BNB/USDT,286.08,286.09,285.63,285.67,485.5808,138792.465581,222
1624857600000,2021-06-28T05:20:00Z,BNB/USDT,286.42,286.47,285.8,286.08,972.0078,278022.302161,413
1624857540000,2021-06-28T05:19:00Z,BNB/USDT,286.46,286.55,286.34,286.42,384.2525,110074.148175,171
1624857480000,2021-06-28T05:18:00Z,BNB/USDT,286.58,286.62,286.39,286.44,523.9457,150109.80101,291
1624857420000,2021-06-28T05:17:00Z,BNB/USDT,286.36,286.74,286.3,286.61,1182.1425,338744.639611,411
1624857360000,2021-06-28T05:16:00Z,BNB/USDT,286.59,286.7,286.28,286.32,1108.4742,317596.034697,431
1624857300000,2021-06-28T05:15:00Z,BNB/USDT,286.32,286.65,286.32,286.59,515.4844,147711.254526,328
1624857240000,2021-06-28T05:14:00Z,BNB/USDT,286.19,286.44,286.19,286.32,456.699,130756.509253,221
1624857180000,2021-06-28T05:13:00Z,BNB/USDT,286.05,286.36,286.05,286.22,775.8041,222041.682408,376
1624857120000,2021-06-28T05:12:00Z,BNB/USDT,286,286.05,285.8,286.05,452.8755,129501.547956,241
