unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1624927440000,2021-06-29T00:44:00Z,BTC/USDT,35023.44,35028.39,34971.47,34983.64,80.752447,2826054.36538279,1362
1624927380000,2021-06-29T00:43:00Z,BTC/USDT,35039.99,35055.71,35011.42,35023.39,77.113308,2702081.38159813,1066
1624927320000,2021-06-29T00:42:00Z,BTC/USDT,35112.38,35130,35016.09,35039.99,95.331382,3343258.16845299,1628
1624927260000,2021-06-29T00:41:00Z,BTC/USDT,35126.76,35139.79,35002.8,35117.57,219.214953,7687073.10508192,3967
1624927200000,2021-06-29T00:40:00Z,BTC/USDT,35071.55,35169.56,35065.66,35126.76,254.428516,8933124.44287195,5277
1624927140000,2021-06-29T00:39:00Z,BTC/USDT,34978.18,35095.61,34960.61,35071.56,445.80325,15610839.75295453,6842
1624927080000,2021-06-29T00:38:00Z,BTC/USDT,34914.24,34999,34903.92,34978.18,208.103336,7275730.40890335,4055
1624927020000,2021-06-29T00:37:00Z,BTC/USDT,34918.81,34949,34889.94,34914.25,143.816967,5021930.9808321,2224
1624926960000,2021-06-29T00:36:00Z,BTC/USDT,34833.7,34945,34802.74,34918.8,157.115517,5480647.97550064,2953
1624926900000,2021-06-29T00:35:00Z,BTC/USDT,34764.87,34876.73,34764.86,34833.69,145.902725,5080483.18770806,2003
1624926840000,2021-06-29T00:34:00Z,BTC/USDT,34782.69,34792.32,34762,34764.86,17.090029,594311.55092326,622
1624926780000,2021-06-29T00:33:00Z,BTC/USDT,34786.83,34812.54,34773.24,34782.69,43.692951,1520193.09759793,935
1624926720000,2021-06-29T00:32:00Z,BTC/USDT,34754.97,34809.11,34737.76,34786.83,28.520251,991726.07822022,921
1624926660000,2021-06-29T00:31:00Z,BTC/USDT,34809.51,34812.72,34736.01,34754.96,56.981542,1981441.53673512,1404
1624926600000,2021-06-29T00:30:00Z,BTC/USDT,34650.68,34859.68,34642.27,34809.52,208.329088,7248679.23108569,4260
1624926540000,2021-06-29T00:29:00Z,BTC/USDT,34702.59,34702.6,34634.48,34650.69,55.608958,1928017.81936894,947
1624926480000,2021-06-29T00:28:00Z,BTC/USDT,34711.02,34711.03,34697.76,34702.6,16.088455,558303.32968394,507
1624926420000,2021-06-29T00:27:00Z,BTC/USDT,34695.85,34714.86,34690.57,34711.03,21.773617,755511.87947633,585
1624926360000,2021-06-29T00:26:00Z,BTC/USDT,34724.59,34727.89,34689.59,34695.85,49.324228,1711634.01769142,784
1624926300000,2021-06-29T00:25:00Z,BTC/USDT,34681.91,34730,34660.8,34724.59,58.658875,2035708.83107842,931
1624926240000,2021-06-29T00:24:00Z,BTC/USDT,34689.22,34695.72,34663.21,34681.92,27.282144,946035.7147947,721
1624926180000,2021-06-29T00:23:00Z,BTC/USDT,34636.13,34725.18,34623.35,34689.21,56.039703,1943400.63114017,1251
1624926120000,2021-06-29T00:22:00Z,BTC/USDT,34611.79,34646.99,34593.64,34631.9,17.90357,619886.79614258,650
1624926060000,2021-06-29T00:21:00Z,BTC/USDT,34648.96,34669,34610.86,34611.8,30.842121,1068780.02204996,856
1624926000000,2021-06-29T00:20:00Z,BTC/USDT,34603.17,34660.98,34596.09,34648.96,43.194496,1495977.285285,1033
1624925940000,2021-06-29T00:19:00Z,BTC/USDT,34544.94,34619.77,34544.94,34603.17,27.219991,941289.15921096,976
1624925880000,2021-06-29T00:18:00Z,BTC/USDT,34542.01,34555.55,34530,34544.95,13.454211,464756.98670865,603
1624925820000,2021-06-29T00:17:00Z,BTC/USDT,34521.57,34546.78,34513.16,34542.01,22.599586,780327.55130053,590
1624925760000,2021-06-29T00:16:00Z,BTC/USDT,34495.99,34538.28,34471.93,34516.97,37.268549,1285966.72836538,794
1624925700000,2021-06-29T00:15:00Z,BTC/USDT,34532.53,34570.62,34463.66,34495.99,49.990384,1725005.06955435,1246
1624925640000,2021-06-29T00:14:00Z,BTC/USDT,34579.99,34582.41,34519.98,34532.53,61.363932,2119395.17047185,999
1624925580000,2021-06-29T00:13:00Z,BTC/USDT,34593.53,34610.98,34563.3,34579.97,29.354206,1015203.6868785,824
1624925520000,2021-06-29T00:12:00Z,BTC/USDT,34669.36,34669.36,34584,34593.53,38.722326,1340330.55168872,1103
1624925460000,2021-06-29T00:11:00Z,BTC/USDT,34690,34717.12,34663.72,34669.36,97.467039,3380901.12034201,1080
1624925400000,2021-06-29T00:10:00Z,BTC/USDT,34640.27,34738,34635.39,34690,118.887051,4124209.26400563,1825
1624925340000,2021-06-29T00:09:00Z,BTC/USDT,34619.07,34653.25,34616.18,34638.71,39.01263,1351173.30122784,808
1624925280000,2021-06-29T00:08:00Z,BTC/USDT,34643.35,34661.94,34613.55,34621.05,38.394528,1330078.02276414,602
1624925220000,2021-06-29T00:07:00Z,BTC/USDT,34669.29,34670,34624.98,34643.35,38.223574,1324222.86426466,772
1624925160000,2021-06-29T00:06:00Z,BTC/USDT,34680.51,34698.47,34621.02,34669.3,49.067727,1700487.12257256,959
1624925100000,2021-06-29T00:05:00Z,BTC/USDT,34602.07,34699,34574.01,34676.52,114.907096,3982700.98695981,2003
1624925040000,2021-06-29T00:04:00Z,BTC/USDT,34466.24,34644.44,34466.24,34603.85,173.228579,5992358.71004684,2887
1624924980000,2021-06-29T00:03:00Z,BTC/USDT,34402.47,34466.24,34402.47,34466.24,16.054972,552922.46601384,688
1624924920000,2021-06-29T00:02:00Z,BTC/USDT,34444.18,34447.58,34376.47,34402.46,23.888818,822069.99684223,963
1624924860000,2021-06-29T00:01:00Z,BTC/USDT,34533.52,34536.5,34410,34444.17,50.531706,1741715.05343346,1374
1624924800000,2021-06-29T00:00:00Z,BTC/USDT,34494.89,34558,34460.39,34536.52,75.127134,2592823.81463824,2367
1624924740000,2021-06-28T23:59:00Z,BTC/USDT,34454,34496.15,34444.4,34494.89,11.863681,408935.58670197,478
1624924680000,2021-06-28T23:58:00Z,BTC/USDT,34459.75,34462.03,34418.87,34453.6,14.955719,515076.80194308,347
1624924620000,2021-06-28T23:57:00Z,BTC/USDT,34409.96,34470.58,34409.96,34459.75,12.522213,431291.58689461,403
1624924560000,2021-06-28T23:56:00Z,BTC/USDT,34408.49,34420.52,34394.72,34409.96,10.094538,347290.57638018,338
1624924500000,2021-06-28T23:55:00Z,BTC/USDT,34437.92,34437.92,34400.02,34408.49,13.752663,473284.57097802,488
1624924440000,2021-06-28T23:54:00Z,BTC/USDT,34440.09,34500,34437.92,34437.92,67.716845,2334690.48409529,1214
1624924380000,2021-06-28T23:53:00Z,BTC/USDT,34399.72,34441.16,34399.72,34440.09,11.241656,386875.39840507,362
1624924320000,2021-06-28T23:52:00Z,BTC/USDT,34390.08,34416.33,34382.27,34399.72,27.476832,945144.69655959,462
1624924260000,2021-06-28T23:51:00Z,BTC/USDT,34404.81,34420.93,34387.52,34390.08,9.758364,335684.25147473,350
1624924200000,2021-06-28T23:50:00Z,BTC/USDT,34375.06,34454.46,34365.44,34404.8,82.715915,2847147.06920943,814
1624924140000,2021-06-28T23:49:00Z,BTC/USDT,34382.06,34399.98,34360.44,34375.06,11.204477,385156.46885954,337
1624924080000,2021-06-28T23:48:00Z,BTC/USDT,34414.87,34414.87,34358.88,34382.06,9.689543,333105.45626401,435
1624924020000,2021-06-28T23:47:00Z,BTC/USDT,34390.7,34420,34389.42,34414.87,18.068095,621731.68018619,618
1624923960000,2021-06-28T23:46:00Z,BTC/USDT,34307.57,34391.08,34300.13,34390.7,19.893303,683245.64006697,739
1624923900000,2021-06-28T23:45:00Z,BTC/USDT,34352.01,34352.03,34300.5,34307.57,18.527569,635955.95034821,528
1624923840000,2021-06-28T23:44:00Z,BTC/USDT,34386.79,34386.91,34350,34352,24.749133,850654.43874613,426
1624923780000,2021-06-28T23:43:00Z,BTC/USDT,34393.79,34408.75,34386.79,34386.79,11.322794,389430.68481612,250
1624923720000,2021-06-28T23:42:00Z,BTC/USDT,34390.36,34419.64,34388.19,34398.89,11.613059,399493.37524906,370
1624923660000,2021-06-28T23:41:00Z,BTC/USDT,34396.25,34396.25,34379.33,34388.01,16.523822,568223.12078134,442
1624923600000,2021-06-28T23:40:00Z,BTC/USDT,34424.09,34431.9,34384.68,34397.8,24.487678,842487.29415119,617
1624923540000,2021-06-28T23:39:00Z,BTC/USDT,34381.34,34428.98,34381.33,34423.09,15.057234,518096.12440886,439
1624923480000,2021-06-28T23:38:00Z,BTC/USDT,34384.02,34407.14,34375.98,34381.34,34.958229,1202263.42112943,466
1624923420000,2021-06-28T23:37:00Z,BTC/USDT,34397.54,34414.47,34383.98,34384.03,40.7562,1402076.04460201,470
1624923360000,2021-06-28T23:36:00Z,BTC/USDT,34366.27,34405.62,34362.78,34397.54,29.749114,1023092.44387698,575
1624923300000,2021-06-28T23:35:00Z,BTC/USDT,34374.71,34380.92,34339,34366.28,31.908285,1096577.48142491,383
1624923240000,2021-06-28T23:34:00Z,BTC/USDT,34360.67,34394.78,34360.67,34374.7,17.867865,614258.83307223,559
1624923180000,2021-06-28T23:33:00Z,BTC/USDT,34331.8,34372.04,34326.76,34363.66,24.676732,847528.66883221,590
1624923120000,2021-06-28T23:32:00Z,BTC/USDT,34301.69,34340.13,34301.29,34331.8,13.328442,457394.13864342,335
1624923060000,2021-06-28T23:31:00Z,BTC/USDT,34262.89,34312.89,34262.89,34301.69,12.096546,414647.72582281,259
1624923000000,2021-06-28T23:30:00Z,BTC/USDT,34315.62,34320,34261.89,34262.88,30.691837,1052686.22724012,401
1624922940000,2021-06-28T23:29:00Z,BTC/USDT,34279.97,34320,34271.82,34315.62,13.274094,455207.50381014,373
1624922880000,2021-06-28T23:28:00Z,BTC/USDT,34265.98,34289,34264.98,34278.87,11.640257,399014.83815814,341
1624922820000,2021-06-28T23:27:00Z,BTC/USDT,34256.84,34290,34250.67,34265.99,15.62461,535523.31833336,425
1624922760000,2021-06-28T23:26:00Z,BTC/USDT,34260.07,34274.85,34250.65,34256.84,16.94952,580723.84074277,355
1624922700000,2021-06-28T23:25:00Z,BTC/USDT,34247.15,34288.16,34247.15,34260.07,17.557945,601654.24551813,452
1624922640000,2021-06-28T23:24:00Z,BTC/USDT,34319.72,34319.72,34245.67,34247.14,16.239805,556534.10747249,450
1624922580000,2021-06-28T23:23:00Z,BTC/USDT,34279.99,34331.73,34279.99,34319.72,18.208356,624709.30148708,467
1624922520000,2021-06-28T23:22:00Z,BTC/USDT,34261.61,34280,34240.01,34280,19.314046,661687.75446714,532
1624922460000,2021-06-28T23:21:00Z,BTC/USDT,34295.92,34300,34253.29,34266.42,20.479241,702050.73624439,435
1624922400000,2021-06-28T23:20:00Z,BTC/USDT,34322.24,34322.24,34267.19,34295.91,12.892329,442076.25765476,541
1624922340000,2021-06-28T23:19:00Z,BTC/USDT,34307.31,34343.53,34303.83,34322.24,30.422721,1044185.23783908,625
1624922280000,2021-06-28T23:18:00Z,BTC/USDT,34279.01,34313.22,34264.01,34303.85,18.106579,620781.96973039,614
1624922220000,2021-06-28T23:17:00Z,BTC/USDT,34256.53,34282.62,34239.58,34279,18.514039,634339.39540213,552
1624922160000,2021-06-28T23:16:00Z,BTC/USDT,34268.18,34275.1,34217,34256.53,45.557988,1560194.43236461,755
1624922100000,2021-06-28T23:15:00Z,BTC/USDT,34169.6,34281.3,34169.59,34265.85,66.002114,2258530.15756936,1193
1624922040000,2021-06-28T23:14:00Z,BTC/USDT,34157.88,34184.06,34148.29,34169.59,35.363703,1208379.94453002,518
1624921980000,2021-06-28T23:13:00Z,BTC/USDT,34171.38,34198.97,34153.73,34157.91,31.628567,1080927.16058772,656
1624921920000,2021-06-28T23:12:00Z,BTC/USDT,34121.89,34183.82,34121.89,34171.38,56.296184,1922705.64153758,903
1624921860000,2021-06-28T23:11:00Z,BTC/USDT,34154.92,34199,34112.03,34121.89,59.656401,2037607.88676931,1510
1624921800000,2021-06-28T23:10:00Z,BTC/USDT,34233.88,34260.26,34150,34154.9,62.282382,2130199.67361068,1411
1624921740000,2021-06-28T23:09:00Z,BTC/USDT,34219.7,34239.76,34203.35,34237.8,34.853783,1192452.92794216,698
1624921680000,2021-06-28T23:08:00Z,BTC/USDT,34265.77,34282.64,34219,34219.01,23.413952,802039.13521456,619
1624921620000,2021-06-28T23:07:00Z,BTC/USDT,34240.23,34289.88,34240.23,34265.77,29.810999,1021473.55439887,577
1624921560000,2021-06-28T23:06:00Z,BTC/USDT,34299.8,34299.81,34236.04,34240.23,24.491477,839165.14888937,666
1624921500000,2021-06-28T23:05:00Z,BTC/USDT,34322.15,34322.15,34274.36,34299.79,22.225247,762311.5565166,702
1624921440000,2021-06-28T23:04:00Z,BTC/USDT,34385.14,34385.15,34310,34322.15,43.407894,1490627.8738894,679
1624921380000,2021-06-28T23:03:00Z,BTC/USDT,34378.16,34388.38,34370.01,34388.38,11.786784,405202.95918188,297
1624921320000,2021-06-28T23:02:00Z,BTC/USDT,34395.2,34395.21,34375.21,34378.16,13.10733,450693.50619058,353
1624921260000,2021-06-28T23:01:00Z,BTC/USDT,34379.48,34426.67,34373.95,34395.2,50.349042,1732146.92577701,610
1624921200000,2021-06-28T23:00:00Z,BTC/USDT,34422,34422,34373.47,34379.47,28.327449,974213.27836524,633
1624921140000,2021-06-28T22:59:00Z,BTC/USDT,34403.18,34422.02,34398.82,34422,43.889228,1510211.55091212,554
1624921080000,2021-06-28T22:58:00Z,BTC/USDT,34397.59,34419.77,34393.26,34403.18,11.460124,394267.34159791,298
1624921020000,2021-06-28T22:57:00Z,BTC/USDT,34414.46,34431.5,34394.88,34397.6,50.004626,1720793.35015476,449
1624920960000,2021-06-28T22:56:00Z,BTC/USDT,34360.66,34421.05,34352.49,34412,51.789637,1780872.55020033,608
1624920900000,2021-06-28T22:55:00Z,BTC/USDT,34357.85,34360.8,34342.1,34360.66,14.895789,511694.98152517,450
1624920840000,2021-06-28T22:54:00Z,BTC/USDT,34377.83,34377.83,34350,34357.85,17.633118,605969.86823079,396
1624920780000,2021-06-28T22:53:00Z,BTC/USDT,34373.76,34382.4,34368.92,34377.83,14.298408,491532.83608708,355
1624920720000,2021-06-28T22:52:00Z,BTC/USDT,34404.86,34410.77,34370.69,34373.76,15.844063,544794.58126187,359
1624920660000,2021-06-28T22:51:00Z,BTC/USDT,34395.09,34410.97,34373.09,34404.87,21.857586,751683.64150456,389
1624920600000,2021-06-28T22:50:00Z,BTC/USDT,34411.96,34456.09,34389.32,34395.28,70.440683,2424278.11894469,833
1624920540000,2021-06-28T22:49:00Z,BTC/USDT,34310.24,34453.59,34305.46,34420.25,106.842647,3675179.39921922,1726
1624920480000,2021-06-28T22:48:00Z,BTC/USDT,34263.65,34317.49,34262.54,34310.23,10.16053,348485.89984696,449
1624920420000,2021-06-28T22:47:00Z,BTC/USDT,34276.04,34300,34241.58,34264.46,34.646709,1187201.75728787,785
1624920360000,2021-06-28T22:46:00Z,BTC/USDT,34280.72,34320.86,34265.72,34276.04,29.775342,1020875.96651583,798
1624920300000,2021-06-28T22:45:00Z,BTC/USDT,34344.52,34350.58,34275.51,34280.72,21.01177,721071.11207932,742
1624920240000,2021-06-28T22:44:00Z,BTC/USDT,34359.66,34360,34335.55,34344.52,14.64291,502964.24976816,478
1624920180000,2021-06-28T22:43:00Z,BTC/USDT,34359.78,34363.95,34335.54,34359.66,19.434141,667592.19300513,404
1624920120000,2021-06-28T22:42:00Z,BTC/USDT,34356.14,34365.79,34333.61,34359.78,29.138272,1001054.03690794,476
1624920060000,2021-06-28T22:41:00Z,BTC/USDT,34317.83,34362.6,34317.82,34359.95,15.419988,529546.91057202,450
1624920000000,2021-06-28T22:40:00Z,BTC/USDT,34326.09,34339.32,34317.42,34317.83,9.165707,314637.79072574,350
1624919940000,2021-06-28T22:39:00Z,BTC/USDT,34325.88,34336.75,34301,34326.1,27.788676,953700.51416868,733
1624919880000,2021-06-28T22:38:00Z,BTC/USDT,34301.72,34333.33,34285.05,34323.08,13.655446,468514.85020257003,539
1624919820000,2021-06-28T22:37:00Z,BTC/USDT,34241.21,34310.61,34241.2,34301.73,42.416006,1453967.87805891,817
1624919760000,2021-06-28T22:36:00Z,BTC/USDT,34266.09,34266.1,34205.86,34241.2,25.323158,866985.33199014,637
1624919700000,2021-06-28T22:35:00Z,BTC/USDT,34243.72,34282.08,34243.71,34266.09,22.451212,769297.53984874,770
1624919640000,2021-06-28T22:34:00Z,BTC/USDT,34202.99,34256.25,34200,34245.55,65.516117,2241249.17549837,1440
1624919580000,2021-06-28T22:33:00Z,BTC/USDT,34225.01,34264.18,34200,34202.99,70.341899,2407685.45846084,1622
1624919520000,2021-06-28T22:32:00Z,BTC/USDT,34322.26,34340.22,34225,34225.01,66.114601,2265595.20525301,1335
1624919460000,2021-06-28T22:31:00Z,BTC/USDT,34327.74,34332.1,34307.98,34322.26,15.742471,540281.54580942,471
1624919400000,2021-06-28T22:30:00Z,BTC/USDT,34293.73,34334.43,34293.66,34327.73,56.940464,1953256.52968417,1085
1624919340000,2021-06-28T22:29:00Z,BTC/USDT,34384.51,34391.24,34287.01,34289,100.40572,3447077.89953496,1912
1624919280000,2021-06-28T22:28:00Z,BTC/USDT,34408.14,34420.01,34384.51,34384.52,18.8372,647920.65214267,536
1624919220000,2021-06-28T22:27:00Z,BTC/USDT,34389.32,34426.25,34389.32,34408.13,14.161217,487320.10483609,460
1624919160000,2021-06-28T22:26:00Z,BTC/USDT,34386.07,34416.45,34382.36,34389.31,25.609955,880842.16566052,533
1624919100000,2021-06-28T22:25:00Z,BTC/USDT,34460,34460,34383.51,34386.08,36.97364,1272378.54801491,760
1624919040000,2021-06-28T22:24:00Z,BTC/USDT,34444.89,34468.54,34443.93,34460,10.541313,363219.59051336,420
1624918980000,2021-06-28T22:23:00Z,BTC/USDT,34447.64,34466.86,34430,34444.89,28.9508,997230.33530296,614
1624918920000,2021-06-28T22:22:00Z,BTC/USDT,34452.01,34482.28,34434.81,34447.64,31.655083,1090894.48110467,816
1624918860000,2021-06-28T22:21:00Z,BTC/USDT,34424.42,34457.73,34407.6,34452.02,32.152004,1107218.82303332,638
1624918800000,2021-06-28T22:20:00Z,BTC/USDT,34442.1,34442.11,34412.18,34424.42,14.247782,490484.47662455,571
1624918740000,2021-06-28T22:19:00Z,BTC/USDT,34404.18,34453.8,34404.17,34442.1,23.09912,795619.9633047,625
1624918680000,2021-06-28T22:18:00Z,BTC/USDT,34422.52,34422.54,34400,34404.18,25.228607,868089.72552875,540
1624918620000,2021-06-28T22:17:00Z,BTC/USDT,34434.57,34440,34400,34422.52,20.362946,700749.29547369,636
1624918560000,2021-06-28T22:16:00Z,BTC/USDT,34426.36,34434.57,34381.93,34434.56,20.953049,720965.10052196,633
1624918500000,2021-06-28T22:15:00Z,BTC/USDT,34380.13,34453.79,34372,34426.36,33.336406,1147480.46391821,906
1624918440000,2021-06-28T22:14:00Z,BTC/USDT,34373.1,34399.97,34365.38,34380.13,35.900764,1234709.92051602,671
1624918380000,2021-06-28T22:13:00Z,BTC/USDT,34359.99,34388.31,34350.4,34368.4,10.576621,363495.54905017,480
1624918320000,2021-06-28T22:12:00Z,BTC/USDT,34388.51,34420,34330.37,34359.99,43.742217,1504114.29413548,919
1624918260000,2021-06-28T22:11:00Z,BTC/USDT,34358.99,34392.28,34333.01,34388.57,29.123057,1000795.23795153,826
1624918200000,2021-06-28T22:10:00Z,BTC/USDT,34330.37,34371.33,34329.93,34358.99,45.164159,1551447.31430092,941
1624918140000,2021-06-28T22:09:00Z,BTC/USDT,34345.21,34399.99,34330.35,34330.37,34.435952,1183485.65044215,982
1624918080000,2021-06-28T22:08:00Z,BTC/USDT,34368.43,34383,34326.12,34345.21,56.159662,1929733.31280546,1030
1624918020000,2021-06-28T22:07:00Z,BTC/USDT,34373.99,34414.24,34346.8,34368.43,51.968792,1785924.17648921,942
1624917960000,2021-06-28T22:06:00Z,BTC/USDT,34378.33,34437.01,34349.31,34373.98,70.492997,2423926.71056744,1639
1624917900000,2021-06-28T22:05:00Z,BTC/USDT,34460,34512.7,34378,34378,101.175794,3484980.65311988,2049
1624917840000,2021-06-28T22:04:00Z,BTC/USDT,34495.64,34495.65,34430,34460,67.913974,2340651.05118671,1620
1624917780000,2021-06-28T22:03:00Z,BTC/USDT,34542.99,34543,34480.53,34493.49,78.111881,2695460.84840739,1658
1624917720000,2021-06-28T22:02:00Z,BTC/USDT,34571.3,34571.3,34533.97,34543,33.698898,1164298.66459604,1086
1624917660000,2021-06-28T22:01:00Z,BTC/USDT,34577.69,34623.71,34567.44,34571.29,35.630162,1232594.29448287,803
1624917600000,2021-06-28T22:00:00Z,BTC/USDT,34644.87,34644.87,34566.66,34577.7,43.121787,1492495.58890888,1237
1624917540000,2021-06-28T21:59:00Z,BTC/USDT,34719,34724.14,34626.47,34644.88,35.307298,1224103.33341961,1584
1624917480000,2021-06-28T21:58:00Z,BTC/USDT,34763.92,34765.78,34719,34719,25.806709,896567.34327094,1248
1624917420000,2021-06-28T21:57:00Z,BTC/USDT,34759.01,34781.23,34734.27,34763.92,41.255342,1434290.47081397,1842
1624917360000,2021-06-28T21:56:00Z,BTC/USDT,34729.99,34819,34728.02,34758.95,87.712465,3051151.61726603,3445
1624917300000,2021-06-28T21:55:00Z,BTC/USDT,34700.44,34736.4,34680.48,34729.99,16.895683,586467.0156142,1888
1624917240000,2021-06-28T21:54:00Z,BTC/USDT,34670.72,34712.19,34655.86,34703.84,39.808259,1381113.03542731,1830
1624917180000,2021-06-28T21:53:00Z,BTC/USDT,34652.98,34688.19,34649,34670.72,16.931614,586910.14094673,1764
1624917120000,2021-06-28T21:52:00Z,BTC/USDT,34670.1,34683.44,34650,34652.95,15.788308,547211.66307704,1677
1624917060000,2021-06-28T21:51:00Z,BTC/USDT,34667.02,34700,34660.8,34671.83,39.624553,1373992.3363672,1811
1624917000000,2021-06-28T21:50:00Z,BTC/USDT,34661.58,34700,34659.77,34667.02,17.787988,616939.1076707,1582
1624916940000,2021-06-28T21:49:00Z,BTC/USDT,34677.46,34700,34656.89,34661.58,20.412472,707971.16078776,1505
1624916880000,2021-06-28T21:48:00Z,BTC/USDT,34671.79,34697.69,34646.14,34677.46,18.18287,630421.19490219,1427
1624916820000,2021-06-28T21:47:00Z,BTC/USDT,34676.92,34707.88,34645.27,34671.8,19.783731,686049.85869158,1552
1624916760000,2021-06-28T21:46:00Z,BTC/USDT,34699.5,34734.42,34655.64,34676.91,45.036154,1562840.45202895,1523
1624916700000,2021-06-28T21:45:00Z,BTC/USDT,34641.38,34740.32,34636.88,34699.99,74.844937,2597156.19481176,2628
1624916640000,2021-06-28T21:44:00Z,BTC/USDT,34592.25,34649.99,34578.13,34641.38,31.90675,1104707.23342242,1979
1624916580000,2021-06-28T21:43:00Z,BTC/USDT,34637.89,34637.92,34590.01,34592.24,22.415938,775899.29566186,1599
1624916520000,2021-06-28T21:42:00Z,BTC/USDT,34628.45,34637.9,34622.39,34637.88,9.563698,331181.09253911,1384
1624916460000,2021-06-28T21:41:00Z,BTC/USDT,34631.66,34631.67,34614.42,34628.44,16.998779,588572.79771712,1355
1624916400000,2021-06-28T21:40:00Z,BTC/USDT,34592.41,34632.5,34592.37,34631.67,10.741298,371702.78720728,1600
1624916340000,2021-06-28T21:39:00Z,BTC/USDT,34601.15,34601.15,34590.01,34592.42,13.32856,461097.09055706,1411
1624916280000,2021-06-28T21:38:00Z,BTC/USDT,34596.16,34609.37,34590.52,34601.15,10.219166,353548.64763382,1562
1624916220000,2021-06-28T21:37:00Z,BTC/USDT,34586.69,34609.42,34586.69,34596.16,13.777308,476640.9311843,1739
1624916160000,2021-06-28T21:36:00Z,BTC/USDT,34596.88,34596.89,34579.2,34586.69,13.998569,484200.74827897,1665
1624916100000,2021-06-28T21:35:00Z,BTC/USDT,34638.98,34645.54,34594.04,34596.89,28.171015,975377.33913529,1577
1624916040000,2021-06-28T21:34:00Z,BTC/USDT,34660.16,34663.12,34638.98,34638.98,15.689609,543660.88769055,1147
